"Sampler for emission energy (eE) of BSE from planar thick glassy-C on Cu substrate"
"eE = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","eE (eV)"
75,0.,50.
75,0.0078125,50.43326205688376
75,0.01171875,50.64989308532564
75,0.013671875,50.75820859954658
75,0.0146484375,50.81236635665705
75,0.015625,50.86652411376752
75,0.0234375,51.31330323808156
75,0.02734375,51.53970194931074
75,0.02783203125,51.56800178821439
75,0.0283203125,51.59630162711804
75,0.029296875,51.65290130492533
75,0.03125,51.76610066053992
75,0.0390625,52.21795914355162
75,0.046875,52.6688143408636
75,0.048828125,52.78152814019159
75,0.04931640625,52.809706590023595
75,0.0498046875,52.83788503985559
75,0.05078125,52.89424193951959
75,0.0546875,53.12330123011196
75,0.05859375,53.355570031673544
75,0.0625,53.58783883323512
75,0.06640625,53.8201076347967
75,0.06689453125,53.8491412349919
75,0.0673828125,53.878174835187096
75,0.068359375,53.936242035577486
75,0.0703125,54.05259338017751
75,0.07421875,54.28582424186391
75,0.078125,54.51905510355029
75,0.080078125,54.63567053439349
75,0.0810546875,54.69397824981509
75,0.08203125,54.75228596523669
75,0.0859375,54.985516826923075
75,0.087890625,55.11110622183779
75,0.08984375,55.23796819681365
75,0.09375,55.49169214676537
75,0.09423828125,55.52340764050933
75,0.0947265625,55.5551231342533
75,0.095703125,55.61855412174123
75,0.09765625,55.74541609671709
75,0.099609375,55.87227807169295
75,0.1015625,55.99914004666881
75,0.10546875,56.27899447354403
75,0.10595703125,56.31398738514293
75,0.1064453125,56.348980296741836
75,0.107421875,56.41896611993963
75,0.109375,56.55893776633523
75,0.1171875,57.13747303820871
75,0.12109375,57.46135155608052
75,0.1220703125,57.54232118554848
75,0.123046875,57.62329081501643
75,0.125,57.78523007395234
75,0.126953125,57.94716933288825
75,0.12890625,58.11882340604027
75,0.1328125,58.471539429530196
75,0.13671875,58.82425545302013
75,0.140625,59.195227665350444
75,0.14453125,59.584329497778874
75,0.146484375,59.778880413993086
75,0.1484375,59.973431330207305
75,0.150390625,60.178651984908136
75,0.15234375,60.38556020341207
75,0.154296875,60.59246842191601
75,0.15625,60.79937664041994
75,0.16015625,61.231546643386544
75,0.162109375,61.45626737100912
75,0.1630859375,61.56862773482041
75,0.1640625,61.680988098631694
75,0.16796875,62.13740146396397
75,0.171875,62.61086711711712
75,0.1875,64.74497073884419
75,0.19140625,65.34217534046692
75,0.1953125,65.95565418287937
75,0.19921875,66.56869046461897
75,0.203125,67.14825904187816
75,0.2109375,68.10094652089616
75,0.21484375,68.4405933595433
75,0.21875,68.78024019819043
75,0.22265625,69.11550760170195
75,0.224609375,69.27912742579909
75,0.2255859375,69.36093733784766
75,0.2265625,69.44274724989621
75,0.228515625,69.60636707399335
75,0.23046875,69.7699868980905
75,0.234375,70.1178162726358
75,0.23828125,70.51435566524144
75,0.2421875,70.91089505784709
75,0.244140625,71.12902469158739
75,0.24609375,71.36336485582639
75,0.25,71.83204518430439
75,0.265625,73.99910714285714
75,0.28125,74.0212685471954
75,0.283203125,74.02392814353455
75,0.28515625,74.02658773987369
75,0.2890625,74.03190693255198
75,0.2900390625,74.03323673072154
75,0.291015625,74.03456652889112
75,0.29296875,74.03722612523026
75,0.296875,74.04254531790855
75,0.30078125,74.04786451058683
75,0.3046875,74.05318370326512
75,0.3125,74.06382208862169
75,0.34375,74.10637563004798
75,0.375,74.14892917147426
75,0.40625,74.19148271290055
75,0.41015625,74.19680190557884
75,0.4140625,74.20212109825712
75,0.421875,74.2127594836137
75,0.4375,74.23403625432684
75,0.46875,74.27658979575313
75,0.5,74.31914333717941
75,0.515625,74.34042010789256
75,0.53125,74.3616968786057
75,0.546875,74.38297364931884
75,0.5625,74.40425042003199
75,0.625,74.48935750288456
75,0.6875,74.57446458573713
75,0.71875,74.61701812716342
75,0.734375,74.63829489787656
75,0.75,74.6595716685897
75,0.765625,74.68084843930285
75,0.78125,74.70212521001599
75,0.8125,74.74467875144228
75,0.828125,74.76595552215542
75,0.8359375,74.776593907512
75,0.84375,74.78723229286857
75,0.859375,74.80850906358171
75,0.875,74.82978583429485
75,0.90625,74.87233937572114
75,0.921875,74.89361614643428
75,0.9296875,74.90425453179085
75,0.9375,74.91489291714743
75,0.94140625,74.92021210982571
75,0.9453125,74.925531302504
75,0.953125,74.93616968786057
75,0.95703125,74.94148888053886
75,0.9609375,74.94680807321714
75,0.9619140625,74.9481378713867
75,0.962890625,74.94946766955628
75,0.96484375,74.95212726589543
75,0.9658203125,74.95345706406499
75,0.96630859375,74.95412196314979
75,0.966796875,74.95478686223457
75,0.96875,74.95744645857371
75,1.,75
100,0.,50.
100,0.0078125,50.58996472503618
100,0.01171875,50.884947087554266
100,0.013671875,51.03247586750217
100,0.0146484375,51.10630693548971
100,0.015625,51.18013800347725
100,0.0234375,51.77078654737757
100,0.02734375,52.067399833825704
100,0.02783203125,52.10503513894018
100,0.0283203125,52.14267044405465
100,0.029296875,52.21794105428361
100,0.03125,52.36848227474151
100,0.0390625,52.970647156573115
100,0.046875,53.58596819280749
100,0.048828125,53.73996699342702
100,0.04931640625,53.7784666935819
100,0.0498046875,53.81696639373678
100,0.05078125,53.89396579404654
100,0.0546875,54.20337701612903
100,0.05859375,54.51353041311625
100,0.0625,54.82368381010347
100,0.06640625,55.13540303648399
100,0.06689453125,55.17462579135237
100,0.0673828125,55.21384854622075
100,0.068359375,55.29229405595751
100,0.0703125,55.44918507543103
100,0.07421875,55.76296711437808
100,0.078125,56.07926271860095
100,0.080078125,56.241291981319556
100,0.0810546875,56.32230661267886
100,0.08203125,56.40332124403816
100,0.0859375,56.72737976947536
100,0.087890625,56.88940903219396
100,0.08984375,57.050936220875315
100,0.09375,57.371831706549116
100,0.09423828125,57.41194364225834
100,0.0947265625,57.45205557796757
100,0.095703125,57.532279449386024
100,0.09765625,57.692727192222925
100,0.099609375,57.853174935059826
100,0.1015625,58.013961156824784
100,0.10546875,58.34282984430462
100,0.10595703125,58.383938430239596
100,0.1064453125,58.425047016174574
100,0.107421875,58.50726418804453
100,0.109375,58.67169853178445
100,0.1171875,59.332981694390085
100,0.12109375,59.66539006441618
100,0.1220703125,59.7484921569227
100,0.123046875,59.83159424942922
100,0.125,59.997798434442274
100,0.126953125,60.16573237681279
100,0.12890625,60.33368953938695
100,0.1328125,60.66960386453527
100,0.13671875,61.005586315482155
100,0.140625,61.3456477310644
100,0.14453125,61.685709146646644
100,0.146484375,61.85573985443777
100,0.1484375,62.02602236354448
100,0.150390625,62.19771442259097
100,0.15234375,62.36940648163747
100,0.154296875,62.54109854068396
100,0.15625,62.71279059973046
100,0.16015625,63.05559405218406
100,0.162109375,63.22551136837279
100,0.1630859375,63.31047002646716
100,0.1640625,63.39542868456152
100,0.16796875,63.73526331693898
100,0.171875,64.07731505320976
100,0.1875,65.47826274104683
100,0.19140625,65.82921455320249
100,0.1953125,66.17838497272417
100,0.19921875,66.52586675332425
100,0.203125,66.87334853392431
100,0.2109375,67.59318838967971
100,0.21484375,67.95588022686833
100,0.21875,68.30847260509994
100,0.22265625,68.65966628618195
100,0.224609375,68.83526312672295
100,0.2255859375,68.92306154699345
100,0.2265625,69.01073054988083
100,0.228515625,69.18423481656453
100,0.23046875,69.35773908324822
100,0.234375,69.70474761661559
100,0.23828125,70.04909813065245
100,0.2421875,70.37828548934108
100,0.244140625,70.5428791686854
100,0.24609375,70.70747284802972
100,0.25,71.03643659711075
100,0.265625,72.33959451989892
100,0.28125,73.59958106884058
100,0.283203125,73.75344037779287
100,0.28515625,73.90729968674518
100,0.2890625,74.19710507196235
100,0.2900390625,74.26762569627041
100,0.291015625,74.33814632057847
100,0.29296875,74.47918756919458
100,0.296875,74.76127006642679
100,0.30078125,75.03712557774354
100,0.3046875,75.27869089239157
100,0.3125,75.76182152168761
100,0.34375,77.66685582822086
100,0.375,79.64545125482626
100,0.40625,81.8997167673716
100,0.41015625,82.23543218996232
100,0.4140625,82.58458054984584
100,0.421875,83.32216884510339
100,0.4375,85.03527644230769
100,0.46875,89.6814388615601
100,0.5,94.33385457388586
100,0.515625,96.16986386138615
100,0.53125,98.65463114754098
100,0.546875,99.02915234698989
100,0.5625,99.0626298522661
100,0.625,99.19653987337094
100,0.6875,99.33044989447579
100,0.71875,99.39740490502821
100,0.734375,99.43088241030442
100,0.75,99.46435991558063
100,0.765625,99.49783742085684
100,0.78125,99.53131492613305
100,0.8125,99.59826993668547
100,0.828125,99.63174744196168
100,0.8359375,99.64848619459978
100,0.84375,99.66522494723789
100,0.859375,99.6987024525141
100,0.875,99.73217995779031
100,0.90625,99.79913496834273
100,0.921875,99.83261247361895
100,0.9296875,99.84935122625706
100,0.9375,99.86608997889516
100,0.94140625,99.87445935521421
100,0.9453125,99.88282873153327
100,0.953125,99.89956748417137
100,0.95703125,99.90793686049042
100,0.9609375,99.91630623680948
100,0.9619140625,99.91839858088923
100,0.962890625,99.920490924969
100,0.96484375,99.92467561312853
100,0.9658203125,99.92676795720828
100,0.96630859375,99.92781412924816
100,0.966796875,99.92886030128805
100,0.96875,99.93304498944758
100,1.,100
125,0.,50.
125,0.0078125,50.65565627508697
125,0.01171875,50.98373459683901
125,0.013671875,51.14787332214765
125,0.0146484375,51.23009437919463
125,0.015625,51.31231543624161
125,0.0234375,51.969947949244926
125,0.02734375,52.298327417626574
125,0.02783203125,52.339349844294134
125,0.0283203125,52.38037227096169
125,0.029296875,52.46241712429681
125,0.03125,52.62650683096705
125,0.0390625,53.30015278567368
125,0.046875,53.995345932698655
125,0.048828125,54.1681141547719
125,0.04931640625,54.210973577875734
125,0.0498046875,54.25383300097957
125,0.05078125,54.33955184718724
125,0.0546875,54.682427232017915
125,0.05859375,55.02998737373738
125,0.0625,55.38566402814424
125,0.06640625,55.744823732043386
125,0.06689453125,55.789718695030786
125,0.0673828125,55.83461365801818
125,0.068359375,55.92440358399296
125,0.0703125,56.1024516175621
125,0.07421875,56.45632040727903
125,0.078125,56.81063876224658
125,0.080078125,56.98889471578233
125,0.0810546875,57.0780226925502
125,0.08203125,57.16778988183161
125,0.0859375,57.5297082717873
125,0.087890625,57.71066746676514
125,0.08984375,57.891782004770896
125,0.09375,58.25711503894548
125,0.09423828125,58.3029918270671
125,0.0947265625,58.348868615188735
125,0.095703125,58.440622191432
125,0.09765625,58.62412934391851
125,0.099609375,58.80763649640503
125,0.1015625,58.99114364889155
125,0.10546875,59.35402169084987
125,0.10595703125,59.399368661163756
125,0.1064453125,59.44471563147764
125,0.107421875,59.535409572105415
125,0.109375,59.71679745336097
125,0.1171875,60.474226190476195
125,0.12109375,60.86314484126984
125,0.1220703125,60.95869181146266
125,0.123046875,61.05400512188797
125,0.125,61.24463174273859
125,0.126953125,61.43345050077041
125,0.12890625,61.62221687211094
125,0.1328125,61.99974961479199
125,0.13671875,62.384873074504874
125,0.140625,62.77014937189908
125,0.14453125,63.158620620379295
125,0.146484375,63.35551771938283
125,0.1484375,63.55241481838637
125,0.150390625,63.74931191738991
125,0.15234375,63.947011458446205
125,0.154296875,64.1461273567017
125,0.15625,64.34578293559987
125,0.16015625,64.74627124877411
125,0.162109375,64.94651540536123
125,0.1630859375,65.04581376445087
125,0.1640625,65.14416746949261
125,0.16796875,65.53758228965961
125,0.171875,65.93277753756351
125,0.1875,67.57846207376478
125,0.19140625,68.00455860160966
125,0.1953125,68.41538816230718
125,0.19921875,68.82566793363667
125,0.203125,69.23199048244174
125,0.2109375,70.04155122695919
125,0.21484375,70.46071644237405
125,0.21875,70.8834541062802
125,0.22265625,71.30757149046794
125,0.224609375,71.51989276429809
125,0.2255859375,71.62605340121317
125,0.2265625,71.73221403812825
125,0.228515625,71.94388566616766
125,0.23046875,72.15529555593686
125,0.234375,72.57571207961566
125,0.23828125,72.99772905076495
125,0.2421875,73.42485561778089
125,0.244140625,73.63925774413721
125,0.24609375,73.85365987049353
125,0.25,74.27477017364659
125,0.265625,75.8603649068323
125,0.28125,77.4001727929626
125,0.283203125,77.59261604618285
125,0.28515625,77.78536670716248
