"Sampler for emission energy (eE) of SE from a planar SiFBSEED substrate"
"eE = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","eE (eV)"
75,0.,0.
75,0.015625,0.5509116711417231
75,0.0234375,0.6694097668106468
75,0.02734375,0.7286588146451086
75,0.029296875,0.7582833385623395
75,0.02978515625,0.7656894695416473
75,0.02984619140625,0.7666152359140607
75,0.0299072265625,0.7675410022864741
75,0.030029296875,0.7693925350313011
75,0.0302734375,0.773095600520955
75,0.03125,0.7879078624795705
75,0.0625,1.2019913835017018
75,0.09375,1.5625057269713278
75,0.09765625,1.6047834658172702
75,0.099609375,1.6259223352402412
75,0.1005859375,1.636491769951727
75,0.1015625,1.6470612046632125
75,0.109375,1.7316166823550971
75,0.125,1.9007276377388667
75,0.15625,2.238830179175062
75,0.171875,2.407856653705893
75,0.1796875,2.492369890971309
75,0.1875,2.5793937218420053
75,0.25,3.2866471925276133
75,0.2578125,3.376771734160244
75,0.259765625,3.399302869568402
75,0.26171875,3.4218340049765605
75,0.265625,3.466896275792876
75,0.28125,3.654711421769978
75,0.3125,4.035307720107049
75,0.328125,4.233595444023363
75,0.330078125,4.258381409512902
75,0.33203125,4.283167375002441
75,0.3359375,4.33273930598152
75,0.34375,4.431883167939676
75,0.375,4.8439315373915885
75,0.390625,5.0544833432400305
75,0.392578125,5.081908359113261
75,0.39453125,5.109333374986491
75,0.3984375,5.164183406732951
75,0.40625,5.273883470225873
75,0.4375,5.719051925645592
75,0.4453125,5.832036641529386
75,0.44921875,5.888528999471282
75,0.453125,5.945021357413179
75,0.46875,6.180616710953299
75,0.484375,6.419307085665241
75,0.4921875,6.540425138646368
75,0.49609375,6.602834737986031
75,0.498046875,6.6340395376558625
75,0.4990234375,6.649641937490777
75,0.5,6.665244337325692
75,0.53125,7.171128744468035
75,0.5390625,7.300961018840654
75,0.54296875,7.365877156026965
75,0.544921875,7.398335224620117
75,0.546875,7.430793293213272
75,0.5625,7.703148448798055
75,0.578125,7.980114992905672
75,0.58203125,8.051856862959404
75,0.583984375,8.0882314504078
75,0.5859375,8.1246060378562
75,0.59375,8.270104387649791
75,0.609375,8.565003297700377
75,0.6171875,8.719793874664509
75,0.62109375,8.797189163146577
75,0.625,8.874584451628644
75,0.640625,9.194486661781756
75,0.6484375,9.357952052064546
75,0.65234375,9.439684747205938
75,0.654296875,9.480551094776635
75,0.65625,9.523149477806788
75,0.671875,9.876519255874673
75,0.6796875,10.057465277777776
75,0.68359375,10.152883090101522
75,0.685546875,10.200591996263395
75,0.6875,10.248300902425267
75,0.703125,10.643154533877247
75,0.7109375,10.853345598132195
75,0.71484375,10.95844113025967
75,0.71875,11.0695857146097
75,0.734375,11.53376931179775
75,0.73828125,11.663372821437688
75,0.740234375,11.72817457625766
75,0.7421875,11.792976331077627
75,0.75,12.058603383997703
75,0.765625,12.659010032063735
75,0.78125,13.353391462356257
75,0.78515625,13.542184982129573
75,0.787109375,13.647037338081558
75,0.7890625,13.751889694033549
75,0.796875,14.190997016953837
75,0.8046875,14.676183387484645
75,0.806640625,14.806025626471033
75,0.80859375,14.935867865457427
75,0.8125,15.210966824906157
75,0.8203125,15.795871274834438
75,0.82421875,16.11340167693188
75,0.826171875,16.284217288048602
75,0.828125,16.455032899165317
75,0.8359375,17.20415683962264
75,0.83984375,17.607647424987388
75,0.841796875,17.820930053895605
75,0.84375,18.036560310759832
75,0.8515625,18.96623779661809
75,0.85546875,19.468483682418995
75,0.8564453125,19.600073729955305
75,0.857421875,19.733493115799156
75,0.859375,20.000349142699108
75,0.8671875,21.153765959637557
75,0.869140625,21.452381718492582
75,0.8701171875,21.606528378097252
75,0.87109375,21.762940897744073
75,0.875,22.40779430789133
75,0.87890625,23.074569217289724
75,0.880859375,23.413372517523364
75,0.88134765625,23.498073342581765
75,0.8818359375,23.5856323916609
75,0.8828125,23.760883546270716
75,0.890625,25.238004721891734
75,0.89111328125,25.33235468912664
75,0.8916015625,25.42670465636154
75,0.892578125,25.616129971378328
75,0.89453125,25.995902003516914
75,0.8984375,26.776765370163094
75,0.8994140625,26.9796464637632
75,0.900390625,27.18188772207616
75,0.90234375,27.587936961732204
75,0.90625,28.42895903716216
75,0.91015625,29.30535843651211
75,0.912109375,29.746779636783486
75,0.9140625,30.191110702177014
75,0.91796875,31.110029170517546
75,0.921875,32.06159191038621
75,0.9228515625,32.29946561855549
75,0.923828125,32.535654845819906
75,0.92578125,32.9899399726996
75,0.9267578125,33.209000869850904
75,0.927734375,33.427687246854525
75,0.9296875,33.89223668981482
75,0.9306640625,34.124392699090016
75,0.931640625,34.35416784566282
75,0.93359375,34.8002342396014
75,0.93408203125,34.910183837467514
75,0.9345703125,35.02087885008538
75,0.935546875,35.24891953293495
75,0.9365234375,35.4769602157845
75,0.93701171875,35.58880979303728
75,0.9375,35.700109649122794
75,0.939453125,36.14602639611246
75,0.93994140625,36.257875687312655
75,0.9404296875,36.369724978512856
75,0.94140625,36.59193241455586
75,0.9423828125,36.812060512990115
75,0.943359375,37.03128754742832
75,0.9443359375,37.24525354395025
75,0.944580078125,37.29874504308072
75,0.94482421875,37.35223654221122
75,0.9453125,37.45921954047217
75,0.9462890625,37.67003149575746
75,0.94677734375,37.77506612815604
75,0.947265625,37.88010076055463
75,0.9482421875,38.08963577240371
75,0.94873046875,38.19404807979138
75,0.94921875,38.298460387179055
75,0.9501953125,38.507095811457994
75,0.95068359375,38.60879654561758
75,0.951171875,38.710497279777165
75,0.9521484375,38.91389874809636
75,0.953125,39.11461759868422
75,0.9541015625,39.31336734169407
75,0.955078125,39.512282545053964
75,0.95556640625,39.613014393210136
75,0.9560546875,39.71374624136631
75,0.95703125,39.91520993767863
75,0.9580078125,40.11825081217815
75,0.958984375,40.32243786711457
75,0.95947265625,40.42453139458279
75,0.9599609375,40.525859216259
75,0.9609375,40.724174058299475
75,0.9619140625,40.922488900339935
75,0.962890625,41.12122056834221
75,0.9638671875,41.32021968367706
75,0.96435546875,41.41971924134449
75,0.96484375,41.5191228249844
75,0.96533203125,41.61812550595933
75,0.9658203125,41.71712818693428
75,0.96630859375,41.816130867909244
75,0.966552734375,41.86563220839672
75,0.966796875,41.915133548884185
75,0.9677734375,42.114569238404684
75,0.96875,42.315077828697845
75,0.9697265625,42.51638930863658
75,0.970703125,42.72722652355433
75,0.9716796875,42.938063738472074
75,0.97265625,43.15167331372714
75,0.9736328125,43.366436069207005
75,0.97412109375,43.473817446946924
75,0.974365234375,43.52762033759452
75,0.974609375,43.581530023156006
75,0.97509765625,43.68934939427896
75,0.9755859375,43.79716876540193
75,0.97607421875,43.90498813652489
75,0.9765625,44.01309231671298
75,0.9775390625,44.23352636107972
75,0.978515625,44.45396040544647
75,0.97900390625,44.56798035948426
75,0.979248046875,44.62635440987877
75,0.9794921875,44.684728460273284
75,0.97998046875,44.80147656106229
