"Sampler for uncoated CuFPA substrate"
"theta = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","theta (deg)"
350,0.990234375,82.2468978397197
350,0.9912109375,82.57714068327421
350,0.9921875,82.90738352682868
350,0.9931640625,83.29157815037279
350,0.99365234375,83.49418949637402
350,0.993896484375,83.59549516937466
350,0.994140625,83.69680084237525
350,0.99609375,84.65126723606899
350,0.9970703125,85.22820586311781
350,0.99755859375,85.57426972035745
350,0.9976806640625,85.66078568466735
350,0.997802734375,85.74730164897727
350,0.998046875,85.92033357759713
350,0.99853515625,86.37679465997246
350,0.998779296875,86.62153240209312
350,0.9989013671875,86.74390127315337
350,0.9990234375,86.86627014421373
350,0.99951171875,87.62736524665888
350,0.99957275390625,87.73526534554358
350,0.999603271484375,87.78921539498594
350,0.9996337890625,87.8431654444282
350,0.999755859375,88.1416244276342
350,0.9998779296875,88.65993608088654
350,0.999908447265625,88.7895139941998
350,0.9999237060546875,88.85430295085648
350,0.9999313354492188,88.88669742918447
350,0.9999351501464844,88.90289466834867
350,0.99993896484375,88.91909190751298
350,1.,90.
400,0.,0.
400,0.000244140625,0.48156738281250006
400,0.00030517578125,0.601959228515625
400,0.000335693359375,0.6621551513671875
400,0.00034332275390625,0.6772041320800782
400,0.0003509521484375,0.6922531127929688
400,0.0003662109375,0.7223510742187501
400,0.00048828125,0.9631347656250001
400,0.0009765625,1.3065412170683857
400,0.001220703125,1.4659119473444506
400,0.0013427734375,1.5455973124824833
400,0.00140380859375,1.5854399950514995
400,0.001407623291015625,1.587930162712063
400,0.0014095306396484375,1.5891752465423448
400,0.00141143798828125,1.5904203303726265
400,0.0014190673828125,1.5954006656937536
400,0.001434326171875,1.6053613363360077
400,0.00146484375,1.6252826776205158
400,0.001953125,1.944024138172646
400,0.0029296875,2.3563508497355046
400,0.003173828125,2.4540141441888226
400,0.00341796875,2.551677438642141
400,0.00390625,2.747004027548777
400,0.0048828125,3.0976290333877414
400,0.00537109375,3.2361582590808324
