"Sampler for emission energy (eE) of SE from planar thick glassy-C on Cu substrate"
"eE = sampler[T,r] with r uniform on [0,1]; Interpolate this tabulation to obtain sampler."
"beamE (eV)","r","eE (eV)"
75,0.,0.
75,0.001953125,0.5505092529826463
75,0.00244140625,0.5987114035385033
75,0.0025634765625,0.6107619411774674
75,0.00262451171875,0.6167872099969495
75,0.002685546875,0.6228124788164316
75,0.0029296875,0.64691355409436
75,0.00390625,0.7433178552060737
75,0.0078125,1.0832713119921547
75,0.009765625,1.2077946597436258
75,0.0107421875,1.270056333619361
75,0.01123046875,1.3011871705572289
75,0.011474609375,1.3167525890261627
75,0.0115966796875,1.3245352982606295
75,0.01165771484375,1.3284266528778632
75,0.01171875,1.3323180074950967
75,0.015625,1.5641605446310205
75,0.0234375,1.956934586279275
75,0.0244140625,2.0052254692883804
75,0.02490234375,2.02649383778594
75,0.0250244140625,2.0318109299103297
75,0.025146484375,2.0371280220347194
75,0.025390625,2.0477622062834993
75,0.02734375,2.1328356802737365
75,0.03125,2.3029826282542114
75,0.0390625,2.6261123104465036
75,0.041015625,2.7009941685973042
75,0.041259765625,2.710354400866154
75,0.04150390625,2.719714633135004
75,0.0419921875,2.738435097672704
75,0.04296875,2.7758760267481044
75,0.046875,2.925639743049705
75,0.0546875,3.2093963001410217
75,0.05859375,3.348670454990599
75,0.0595703125,3.3834889937029935
75,0.06005859375,3.40089826305919
75,0.060546875,3.4183075324153878
75,0.0625,3.487944609840176
75,0.078125,4.012456632309351
75,0.080078125,4.072335886974535
75,0.08203125,4.13221514163972
75,0.0859375,4.251973650970089
75,0.09375,4.491490669630827
75,0.1015625,4.719559362594443
75,0.109375,4.947206348444103
75,0.125,5.389337916511829
75,0.140625,5.815853776103463
75,0.1484375,6.026018551873198
75,0.15625,6.230940201729107
75,0.171875,6.638077656868286
75,0.1875,7.039297403750138
75,0.1953125,7.236534207533562
75,0.203125,7.433771011316987
75,0.21875,7.828135398181011
75,0.25,8.596183247788575
75,0.265625,8.984453491864146
75,0.28125,9.370176925162692
75,0.3125,10.141419029443838
75,0.328125,10.529053291834293
75,0.34375,10.91563485375666
75,0.359375,11.304534280157775
75,0.375,11.694656593406592
75,0.390625,12.08666357525382
75,0.40625,12.483337749637398
75,0.4140625,12.68881627580009
75,0.41796875,12.791883026292906
75,0.421875,12.894949776785715
75,0.4375,13.30693205514365
75,0.453125,13.723715281890325
75,0.4609375,13.93426784762525
75,0.46875,14.145891749194606
75,0.484375,14.572481728752924
75,0.5,15.011264946507232
75,0.5078125,15.235015143171802
75,0.515625,15.458765339836374
75,0.5234375,15.687494949250063
75,0.52734375,15.802422238653994
75,0.53125,15.917349528057928
75,0.546875,16.380800714938626
75,0.5625,16.86080864281813
75,0.56640625,16.982169600798745
75,0.5703125,17.104645019666023
75,0.578125,17.34997973019597
75,0.5859375,17.601536083137315
75,0.59375,17.862884997059687
75,0.6015625,18.1265407401168
75,0.609375,18.39274249401018
75,0.6171875,18.663498103434996
75,0.62109375,18.800412406615834
75,0.625,18.93732670979667
75,0.640625,19.51606521645765
75,0.6484375,19.821458673337915
75,0.65234375,19.974155401778045
75,0.65625,20.132402053075126
75,0.6640625,20.451156815940468
75,0.671875,20.7785008094357
75,0.6796875,21.11099277007648
75,0.6875,21.450896271510516
75,0.6953125,21.81573236713722
75,0.703125,22.188256794627748
75,0.71875,22.952198294590485
75,0.7265625,23.356689732653994
75,0.73046875,23.562532505646697
75,0.732421875,23.66819675389325
75,0.734375,23.773861002139796
75,0.7421875,24.203685235953667
75,0.744140625,24.313203182756283
75,0.74609375,24.42272112955889
75,0.75,24.64864341085271
75,0.765625,25.586971475341315
75,0.7734375,26.08380701972191
75,0.775390625,26.209920478327188
75,0.77734375,26.336033936932466
75,0.78125,26.59405238887209
75,0.78515625,26.862830029104924
75,0.7890625,27.132489060121763
75,0.79296875,27.40306673325723
75,0.796875,27.679152598932166
75,0.80078125,27.958313294990585
75,0.8046875,28.245333286015576
75,0.8125,28.834505559299185
75,0.81640625,29.13702968857684
75,0.8203125,29.44331764731219
75,0.82421875,29.758145213382033
75,0.828125,30.077709103512014
75,0.83203125,30.406303431146025
75,0.8359375,30.740408035376465
75,0.83984375,31.077060468928156
75,0.84375,31.41489690231851
75,0.84765625,31.760352939017224
75,0.8515625,32.11098198175622
75,0.85546875,32.467376390838005
75,0.859375,32.837859571129705
75,0.8671875,33.62582821821936
75,0.87109375,34.03178873486814
75,0.875,34.41607220060528
75,0.876953125,34.618232795524335
75,0.87890625,34.82816374881909
75,0.8828125,35.257135314642504
75,0.88671875,35.68710379464285
75,0.890625,36.11196407004831
75,0.89453125,36.54213252030019
75,0.896484375,36.760845034141234
75,0.8984375,36.97955754798229
75,0.90234375,37.44268996538661
75,0.904296875,37.67479499836814
75,0.90625,37.90687010443864
75,0.91015625,38.37692514920424
75,0.912109375,38.61652645879045
75,0.9140625,38.86031352852441
75,0.916015625,39.10387268233443
75,0.91796875,39.347126009168036
75,0.921875,39.83290380939377
75,0.9296875,40.78408673128342
75,0.93359375,41.26682609667217
75,0.935546875,41.51160932194397
75,0.9375,41.763122524052065
75,0.939453125,42.014871379025294
75,0.94140625,42.270434247412304
75,0.9453125,42.781075093283576
75,0.947265625,43.03666083757267
75,0.9482421875,43.16585381086482
75,0.94921875,43.29504678415697
75,0.953125,43.81772993187203
75,0.95703125,44.32871933328619
75,0.9609375,44.828857147867566
75,0.962890625,45.081595825409586
75,0.9638671875,45.21162035089964
75,0.96484375,45.341644876389694
75,0.96875,45.85206079157175
75,0.970703125,46.10766331086005
75,0.97265625,46.36680256924198
75,0.974609375,46.62195947734331
75,0.9765625,46.87290460897798
75,0.98046875,47.39462646774672
75,0.984375,47.926368708807665
75,0.98828125,48.45162560804834
75,0.9892578125,48.58064956577243
75,0.990234375,48.70850452207997
75,0.9921875,48.964214434695045
75,0.99609375,49.48285767742406
75,0.998046875,49.74146374163757
75,1.,50.
100,0.,0.
100,0.001953125,0.5606755199399657
100,0.00244140625,0.6090347944361063
100,0.0025634765625,0.6211246130601416
100,0.00262451171875,0.6271695223721591
100,0.002685546875,0.6332144316841767
100,0.0029296875,0.6573940689322469
100,0.00390625,0.7541126179245283
100,0.0078125,1.0885153052982985
100,0.009765625,1.2099603065097997
100,0.0107421875,1.2706828071155503
100,0.01123046875,1.3010440574184254
100,0.011474609375,1.3162246825698631
100,0.0115966796875,1.323814995145582
100,0.01165771484375,1.3276101514334415
100,0.01171875,1.3314053077213008
100,0.015625,1.5592702963917524
100,0.0234375,1.9468092246563573
100,0.0244140625,1.995251590689433
100,0.02490234375,2.01688994679117
100,0.0250244140625,2.0221420811114474
100,0.025146484375,2.027394215431725
100,0.025390625,2.0378984840722802
100,0.02734375,2.1219326331967214
100,0.03125,2.2900009314456033
100,0.0390625,2.6133042587014725
100,0.041015625,2.68878874874498
